k,mean_dist
5,0.023664893991990076
5,0.0339976987417437
5,0.03571430663544531
5,0.03185278342478458
5,0.05103666748644605
5,0.03707150800391648
5,0.03168880990284337
5,0.018238105426906886
5,0.03302672200270049
5,0.028623713685093883
5,0.035330447952959886
5,0.023440563451662982
5,0.03192792689958104
5,0.024268947843719003
5,0.03482207794585217
5,0.020071670440691674
5,0.0248177492208125
5,0.03750003977839883
5,0.026982410061515853
5,0.03050382110496373
5,0.03532197729367196
5,0.04128384028160049
5,0.03682593773728511
5,0.03012343965904233
5,0.03064360852491601
5,0.029634201937873382
5,0.02903105255399312
5,0.038191058430291414
5,0.033193803674409994
5,0.030622474331964928
5,0.033298248388087516
5,0.03186094277595538
5,0.03253616488048987
5,0.03630160667756063
5,0.027031932320140097
5,0.035886038183344404
5,0.007454938943715271
5,0.03465460292987421
5,0.027335852125936415
5,0.040047400385343365
5,0.03573577785308305
5,0.033885046817482244
5,0.05270282652284005
5,0.03667161439090062
5,0.031156843965405735
5,0.039489315996896056
5,0.03185971807975542
5,0.005674986152806776
5,0.035558428543451946
5,0.02245019560437756
5,0.033781736241981095
5,0.040552235029379276
5,0.03372551251034729
5,0.03223643490879447
5,0.027512529412947396
5,0.0261714056037843
5,0.03236648702404453
5,0.03529595773831632
5,0.03203796804236581
5,0.021329817730125707
5,0.04477589438405951
5,0.031017846698367286
5,0.03273312538136276
5,0.036621566443585996
5,0.037448117320664255
5,0.034932925386330964
5,0.03470166387992153
5,0.024808148089894903
5,0.037515371108092076
5,0.017182682256864274
5,0.038629370067705206
5,0.02976062019231953
5,0.021101882522365542
5,0.01760632918956379
5,0.02417905948804939
5,0.034368159220569315
5,0.02894835144307679
5,0.03085610583207308
5,0.03772578173816889
5,0.029600023950158382
5,0.0502615851646526
5,0.03130020289397305
5,0.03632021043053614
5,0.02438562515881855
5,0.049845029169645755
5,0.03157042742801662
5,0.028935321330073305
5,0.03273169799417905
5,0.02246124609569328
5,0.030038335248682956
5,0.03363153850553841
5,0.041210996875269926
5,0.0460090869335812
5,0.014611061288609123
5,0.021978361587749594
5,0.03651694917831187
5,0.032028913767091535
5,0.03864809776775538
5,0.018719618346453408
5,0.032976575231775766
5,0.038728572167521055
5,0.020516389992904956
5,0.036133432703776114
5,0.03928707360424445
5,0.018381489683689967
5,0.00702915088250067
5,0.03401858165031458
5,0.018305810351874202
5,0.03247039414726829
5,0.036973197425773666
5,0.03211051515074377
5,0.04149871571104974
5,0.030439147918090805
5,0.02669317397344354
5,0.03780922648095705
5,0.034274930371775834
5,0.0321734495330469
5,0.02829484544752251
5,0.0230192038073986
5,0.03743633942723292
5,0.03099306250231686
5,0.030134371895271118
5,0.028778002030435262
5,0.028121465742039675
5,0.027462422225754596
5,0.019665792622059967
5,0.024710187789712238
5,0.034733839701733854
5,0.0354770526508439
5,0.017101673343114708
